state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Colorado,8117,Summit County,5244,11762,17542,-6518,0.298939688,0.670505074,-0.371565386
Colorado,8119,Teller County,10856,5065,16326,5791,0.664951611,0.310241333,0.354710278
Colorado,8121,Washington County,2436,329,2806,2107,0.868139701,0.117248753,0.750890948
Colorado,8123,Weld County,106469,68752,179854,37717,0.591974602,0.382265615,0.209708986
Colorado,8125,Yuma County,3807,758,4663,3049,0.816427193,0.162556294,0.653870899
Connecticut,9110,Capitol Planning Region,181038,285105,474268,-104067,0.381720884,0.601147452,-0.219426569
Connecticut,9120,Greater Bridgeport Planning Region,51519,83461,137015,-31942,0.376009926,0.609137686,-0.23312776
Connecticut,9130,Lower Connecticut River Valley Planning Region,44318,58360,104480,-14042,0.424176876,0.558575804,-0.134398928
Connecticut,9140,Naugatuck Valley Planning Region,115290,99237,217520,16053,0.530020228,0.456220118,0.07380011
Connecticut,9150,Northeastern Connecticut Planning Region,29028,21165,50962,7863,0.569600879,0.415309446,0.154291433
Connecticut,9160,Northwest Hills Planning Region,31944,31137,64076,807,0.498532992,0.485938573,0.012594419
Connecticut,9170,South Central Connecticut Planning Region,103087,156248,264854,-53161,0.389221986,0.589940118,-0.200718131
Connecticut,9180,Southeastern Connecticut Planning Region,58392,76146,136954,-17754,0.426362136,0.555996904,-0.129634768
Connecticut,9190,Western Connecticut Planning Region,122302,181194,308300,-58892,0.396698021,0.587719753,-0.191021732
Delaware,10001,Kent County,42458,44222,88141,-1764,0.481705449,0.501718837,-0.020013388
Delaware,10003,New Castle County,90868,180700,275917,-89832,0.329330922,0.654907092,-0.32557617
Delaware,10005,Sussex County,81025,64836,147639,16189,0.548804855,0.439152257,0.109652599
District of Columbia,11001,Ward 1,2056,36882,40463,-34826,0.050811853,0.911499395,-0.860687542
District of Columbia,11002,Ward 2,2982,33571,37959,-30589,0.078558445,0.884401591,-0.805843147
District of Columbia,11003,Ward 3,3544,39521,44584,-35977,0.0794904,0.886439081,-0.806948681
District of Columbia,11004,Ward 4,2511,38628,42403,-36117,0.059217508,0.91097328,-0.851755772
District of Columbia,11005,Ward 5,2309,41413,45114,-39104,0.051181451,0.917963382,-0.86678193
District of Columbia,11006,Ward 6,3638,43262,48678,-39624,0.07473602,0.888738239,-0.814002219
District of Columbia,11007,Ward 7,2092,33972,37037,-31880,0.056484056,0.917244917,-0.860760861
District of Columbia,11008,Ward 8,1944,26936,29631,-24992,0.065606966,0.909047957,-0.843440991
Florida,12001,Alachua County,52939,81578,136548,-28639,0.387695169,0.59743094,-0.209735771
Florida,12003,Baker County,12926,1982,14977,10944,0.863056687,0.132336249,0.730720438
Florida,12005,Bay County,71497,25201,97775,46296,0.731240092,0.257744822,0.47349527
Florida,12007,Bradford County,10920,2946,13932,7974,0.783807063,0.211455642,0.572351421
Florida,12009,Brevard County,216533,141233,361449,75300,0.599069302,0.390741156,0.208328146
Florida,12011,Broward County,358952,507328,874526,-148376,0.410453206,0.580117687,-0.169664481
Florida,12013,Calhoun County,5367,1021,6428,4346,0.834940884,0.158836341,0.676104543
Florida,12015,Charlotte County,82480,40450,123674,42030,0.66691463,0.327069554,0.339845077
Florida,12017,Citrus County,71356,26276,98233,45080,0.726395407,0.267486486,0.458908921
Florida,12019,Clay County,87711,37926,126806,49785,0.691694399,0.299086794,0.392607605
Florida,12021,Collier County,143267,71720,216363,71547,0.662160351,0.331479967,0.330680384
Florida,12023,Columbia County,25108,8250,33592,16858,0.747439867,0.245594189,0.501845678
Florida,12027,DeSoto County,8888,3525,12488,5363,0.711723254,0.28227098,0.429452274
Florida,12029,Dixie County,6920,1183,8148,5737,0.849288169,0.145189003,0.704099165
Florida,12031,Duval County,236285,229365,471268,6920,0.50138138,0.48669759,0.014683789
Florida,12033,Escambia County,96407,64601,162754,31806,0.592347961,0.396924192,0.195423768
Florida,12035,Flagler County,51014,28431,79963,22583,0.637970061,0.355551943,0.282418118
Florida,12037,Franklin County,4831,1870,6758,2961,0.714856466,0.276709086,0.438147381
Florida,12039,Gadsden County,7495,14203,21868,-6708,0.342738248,0.649487836,-0.306749588
Florida,12041,Gilchrist County,8931,1662,10686,7269,0.835766423,0.155530601,0.680235823
Florida,12043,Glades County,4034,1222,5279,2812,0.764159879,0.231483235,0.532676643
Florida,12045,Gulf County,6684,1970,8697,4714,0.768540876,0.22651489,0.542025986
Florida,12047,Hamilton County,3964,1727,5733,2237,0.691435549,0.301238444,0.390197104
Florida,12049,Hardee County,6336,1751,8143,4585,0.778091612,0.215031315,0.563060297
Florida,12051,Hendry County,9253,4096,13460,5157,0.687444279,0.304309064,0.383135215
Florida,12053,Hernando County,75446,34431,110687,41015,0.681615727,0.31106634,0.370549387
Florida,12055,Highlands County,36382,15227,51905,21155,0.700934399,0.293362874,0.407571525
Florida,12057,Hillsborough County,342017,321455,671981,20562,0.50896826,0.47836918,0.030599079
Florida,12059,Holmes County,8193,882,9116,7311,0.898749452,0.096752962,0.80199649
Florida,12061,Indian River County,62737,35654,99015,27083,0.633611069,0.360086856,0.273524214
Florida,12063,Jackson County,16074,5892,22098,10182,0.727396144,0.266630464,0.46076568
Florida,12065,Jefferson County,5011,3429,8502,1582,0.589390732,0.403316867,0.186073865
Florida,12067,Lafayette County,3296,441,3756,2855,0.877529286,0.117412141,0.760117146
Florida,12069,Lake County,140500,84546,226781,55954,0.619540438,0.37280901,0.246731428
Florida,12071,Lee County,250661,139240,392519,111421,0.638595839,0.35473442,0.283861418
Florida,12073,Leon County,60397,94520,156800,-34123,0.385184949,0.602806122,-0.217621173
Florida,12075,Levy County,18245,5994,24377,12251,0.748451409,0.245887517,0.502563892
Florida,12077,Liberty County,2898,566,3490,2332,0.830372493,0.16217765,0.668194842
Florida,12079,Madison County,5874,3231,9156,2643,0.641546527,0.352883355,0.288663172
Florida,12081,Manatee County,140486,86674,228856,53812,0.613861992,0.378727235,0.235134757
Florida,12083,Marion County,140173,72436,214101,67737,0.654705022,0.338326304,0.316378718
Florida,12085,Martin County,64121,33539,98291,30582,0.652358812,0.341221475,0.311137337
Florida,12086,Miami-Dade County,605590,480355,1094093,125235,0.553508705,0.43904403,0.114464675
Florida,12087,Monroe County,26064,17933,44327,8131,0.587993774,0.404561554,0.18343222
Florida,12089,Nassau County,47945,17143,65621,30802,0.73063501,0.26124259,0.46939242
Florida,12091,Okaloosa County,80309,32074,113634,48235,0.7067339,0.282257071,0.424476829
Florida,12093,Okeechobee County,12315,3671,16058,8644,0.76690746,0.228608793,0.538298667
Florida,12095,Orange County,258279,340807,607191,-82528,0.425366977,0.56128467,-0.135917693
Florida,12097,Osceola County,86713,84205,172776,2508,0.501881048,0.487365143,0.014515905
Florida,12099,Palm Beach County,366836,372512,745697,-5676,0.491937074,0.499548744,-0.007611671
Florida,12101,Pasco County,197779,117450,318463,80329,0.621042319,0.368802655,0.252239664
Florida,12103,Pinellas County,269472,242452,517058,27020,0.52116397,0.468906776,0.052257194
Florida,12105,Polk County,209044,136879,348922,72165,0.599113842,0.392291114,0.206822728
Florida,12107,Putnam County,26700,9354,36272,17346,0.736104985,0.25788487,0.478220115
Florida,12109,St. Johns County,128759,66862,197452,61897,0.65210279,0.338624071,0.313478719
Florida,12111,St. Lucie County,100293,83517,185131,16776,0.541740713,0.451123799,0.090616915
Florida,12113,Santa Rosa County,84314,27035,112424,57279,0.74996442,0.240473564,0.509490856
Florida,12115,Sarasota County,163219,112668,277857,50551,0.587420868,0.405489154,0.181931713
Florida,12117,Seminole County,129735,120717,253720,9018,0.511331389,0.475788271,0.035543118
Florida,12119,Sumter County,72134,32551,105217,39583,0.685573624,0.309370159,0.376203465
Florida,12121,Suwannee County,17561,4217,21891,13344,0.802201818,0.192636243,0.609565575
Florida,12123,Taylor County,7954,1991,9997,5963,0.795638692,0.199159748,0.596478944
Florida,12125,Union County,5224,971,6231,4253,0.838388702,0.155833735,0.682554967
Florida,12127,Volusia County,187691,120132,310495,67559,0.604489605,0.386904781,0.217584824
Florida,12129,Wakulla County,14246,5441,19856,8805,0.717465753,0.274022965,0.443442788
Florida,12131,Walton County,38970,10287,49601,28683,0.785669644,0.207395012,0.578274632
Florida,12133,Washington County,10370,2140,12584,8230,0.824062301,0.170057216,0.654005086
Georgia,13001,Appling County,6761,1560,8334,5201,0.8112551,0.187185025,0.624070074
Georgia,13003,Atkinson County,2350,700,3057,1650,0.768727511,0.228982663,0.539744848
Georgia,13005,Bacon County,4186,645,4839,3541,0.865054763,0.133292002,0.731762761
Georgia,13007,Baker County,883,590,1476,293,0.598238482,0.399728997,0.198509485
Georgia,13009,Baldwin County,9574,9159,18825,415,0.508579017,0.486533865,0.022045153
Georgia,13011,Banks County,9358,1136,10519,8222,0.889628292,0.107995057,0.781633235
Georgia,13013,Barrow County,30730,12949,43934,17781,0.699458278,0.294737561,0.404720717
Georgia,13015,Bartow County,43271,13942,57547,29329,0.751924514,0.242271535,0.509652979
Georgia,13017,Ben Hill County,4281,2199,6501,2082,0.658514075,0.338255653,0.320258422
Georgia,13019,Berrien County,6841,1209,8068,5632,0.8479177,0.149851264,0.698066435
Georgia,13021,Bibb County,26658,42172,69181,-15514,0.385337014,0.609589338,-0.224252324
Georgia,13023,Bleckley County,4685,1339,6044,3346,0.775148908,0.221542025,0.553606883
Georgia,13025,Brantley County,7744,736,8500,7008,0.911058824,0.086588235,0.824470588
Georgia,13027,Brooks County,4560,2629,7210,1931,0.632454924,0.364632455,0.267822469
Georgia,13029,Bryan County,16738,7779,24651,8959,0.678998824,0.315565291,0.363433532
Georgia,13031,Bulloch County,20985,11514,32657,9471,0.642588113,0.352573721,0.290014392
Georgia,13033,Burke County,6027,4994,11070,1033,0.544444444,0.451129178,0.093315266
Georgia,13035,Butts County,9424,3544,13019,5880,0.72386512,0.272217528,0.451647592
Georgia,13037,Calhoun County,900,1153,2056,-253,0.437743191,0.560797665,-0.123054475
Georgia,13039,Camden County,17819,8405,26393,9414,0.675141136,0.318455651,0.356685485
Georgia,13043,Candler County,3366,1196,4568,2170,0.736865149,0.261821366,0.475043783
Georgia,13045,Carroll County,42536,17634,60494,24902,0.703144113,0.291499983,0.41164413
Georgia,13047,Catoosa County,27150,7704,35038,19446,0.774872995,0.219875564,0.554997431
Georgia,13049,Charlton County,3607,1007,4628,2600,0.779386344,0.217588591,0.561797753
Georgia,13051,Chatham County,57336,82758,141109,-25422,0.406324189,0.58648279,-0.180158601
Georgia,13053,Chattahoochee County,982,703,1694,279,0.579693034,0.414994097,0.164698937
Georgia,13055,Chattooga County,8769,1896,10706,6873,0.819073417,0.177096955,0.641976462
Georgia,13057,Cherokee County,112142,48838,162281,63304,0.691035919,0.300947123,0.390088797
Georgia,13059,Clarke County,16049,36297,52887,-20248,0.303458317,0.686312326,-0.382854009
Georgia,13061,Clay County,663,771,1442,-108,0.459778086,0.534674064,-0.074895978
Georgia,13063,Clayton County,16877,94203,111729,-77326,0.151052994,0.843138308,-0.692085314
Georgia,13065,Clinch County,2201,702,2908,1499,0.756877579,0.241403026,0.515474553
Georgia,13067,Cobb County,168679,228404,401369,-59725,0.420259163,0.569062384,-0.148803221
Georgia,13069,Coffee County,11388,4295,15715,7093,0.72465797,0.273305759,0.451352211
Georgia,13071,Colquitt County,12451,4114,16611,8337,0.749563542,0.247667208,0.501896334
Georgia,13073,Columbia County,53657,31624,85920,22033,0.624499534,0.368063315,0.25643622
Georgia,13075,Cook County,5374,1956,7357,3418,0.730460786,0.26586924,0.464591545
Georgia,13077,Coweta County,57204,28111,85916,29093,0.66581312,0.327191676,0.338621444
Georgia,13079,Crawford County,4742,1582,6340,3160,0.747949527,0.249526814,0.498422713
Georgia,13081,Crisp County,5099,2993,8116,2106,0.628265155,0.368777723,0.259487432
Georgia,13083,Dade County,6804,1343,8200,5461,0.829756098,0.163780488,0.66597561
Georgia,13085,Dawson County,16115,3350,19561,12765,0.823833137,0.171259138,0.652573999
Georgia,13087,Decatur County,7140,4372,11549,2768,0.618235345,0.378560914,0.239674431
Georgia,13089,DeKalb County,62622,299630,366008,-237008,0.171094621,0.818643308,-0.647548687
Georgia,13091,Dodge County,6249,2081,8350,4168,0.748383234,0.249221557,0.499161677
Georgia,13093,Dooly County,2243,1921,4177,322,0.536988269,0.459899449,0.07708882
Georgia,13095,Dougherty County,9904,23831,33850,-13927,0.292584934,0.704017725,-0.411432792
Georgia,13097,Douglas County,23996,46240,70721,-22244,0.339305157,0.653836908,-0.314531752
Georgia,13099,Early County,2718,2158,4879,560,0.557081369,0.442303751,0.114777618
Georgia,13101,Echols County,1307,127,1438,1180,0.908901252,0.088317107,0.820584145
Georgia,13103,Effingham County,26943,9144,36244,17799,0.743378214,0.252290034,0.49108818
Georgia,13105,Elbert County,6860,2700,9589,4160,0.715403066,0.281572635,0.433830431
Georgia,13107,Emanuel County,6919,2673,9619,4246,0.719305541,0.277887514,0.441418027
Georgia,13109,Evans County,3011,1214,4244,1797,0.709472196,0.286050895,0.423421301
Georgia,13111,Fannin County,13232,2807,16096,10425,0.822067594,0.174391153,0.647676441
Georgia,13113,Fayette County,38177,35822,74633,2355,0.511529752,0.479975346,0.031554406
Georgia,13115,Floyd County,31631,12862,44738,18769,0.707027583,0.287496088,0.419531494
Georgia,13117,Forsyth County,91281,45509,138249,45772,0.660265174,0.329181405,0.331083769
Georgia,13119,Franklin County,10459,1647,12140,8812,0.861532125,0.135667216,0.725864909
Georgia,13121,Fulton County,144655,384752,535238,-240097,0.270262948,0.718842833,-0.448579884
Georgia,13123,Gilmer County,14976,3413,18481,11563,0.810345761,0.184676154,0.625669607
Georgia,13125,Glascock County,1534,133,1670,1401,0.918562874,0.079640719,0.838922156
Georgia,13127,Glynn County,27558,16144,43912,11414,0.627573328,0.36764438,0.259928949
Georgia,13129,Gordon County,22495,4982,27606,17513,0.814859089,0.180468014,0.634391074
Georgia,13131,Grady County,7385,3290,10718,4095,0.689027804,0.306960254,0.38206755
Georgia,13133,Greene County,8215,4514,12786,3701,0.642499609,0.35304239,0.289457219
Georgia,13135,Gwinnett County,173041,242507,420681,-69466,0.41133543,0.576462926,-0.165127496
Georgia,13137,Habersham County,19142,4036,23280,15106,0.822250859,0.173367698,0.648883162
Georgia,13139,Hall County,72991,28347,101973,44644,0.715787512,0.277985349,0.437802163
Georgia,13141,Hancock County,1364,2864,4240,-1500,0.321698113,0.675471698,-0.353773585
Georgia,13143,Haralson County,14239,2065,16364,12174,0.870141775,0.12619164,0.743950134
Georgia,13145,Harris County,16283,5976,22353,10307,0.728448083,0.267346665,0.461101418
Georgia,13147,Hart County,11064,3210,14331,7854,0.772032656,0.223989952,0.548042705
Georgia,13149,Heard County,5335,859,6210,4476,0.859098229,0.138325282,0.720772947
Georgia,13151,Henry County,44982,83253,129034,-38271,0.348605794,0.64520204,-0.296596246
Georgia,13153,Houston County,45090,35907,81514,9183,0.553156513,0.440501018,0.112655495
Georgia,13155,Irwin County,3340,986,4342,2354,0.769230769,0.227084293,0.542146476
Georgia,13157,Jackson County,36497,10472,47243,26025,0.77253773,0.221662469,0.550875262
Georgia,13159,Jasper County,7203,1881,9118,5322,0.789975872,0.20629524,0.583680632
Georgia,13161,Jeff Davis County,4935,924,5872,4011,0.840429155,0.157356948,0.683072207
Georgia,13163,Jefferson County,3765,3674,7463,91,0.504488811,0.492295324,0.012193488
Georgia,13165,Jenkins County,2217,1179,3409,1038,0.650337342,0.345849223,0.30448812
Georgia,13167,Johnson County,2913,1066,3984,1847,0.731174699,0.267570281,0.463604418
Georgia,13169,Jones County,11079,4959,16092,6120,0.688478747,0.308165548,0.380313199
Georgia,13171,Lamar County,7575,2795,10412,4780,0.727525932,0.268440261,0.45908567
Georgia,13173,Lanier County,2726,995,3736,1731,0.729657388,0.266327623,0.463329764
Georgia,13175,Laurens County,15460,7820,23352,7640,0.662041795,0.334874957,0.327166838
Georgia,13177,Lee County,12655,4957,17683,7698,0.715659108,0.280325737,0.435333371
Georgia,13179,Liberty County,9441,13459,23028,-4018,0.409979156,0.584462394,-0.174483238
Georgia,13181,Lincoln County,3559,1351,4931,2208,0.721760292,0.273980937,0.447779355
Georgia,13183,Long County,4557,2476,7056,2081,0.645833333,0.350907029,0.294926304
Georgia,13185,Lowndes County,28081,19487,47795,8594,0.587530076,0.407720473,0.179809604
Georgia,13187,Lumpkin County,14339,3356,17808,10983,0.80519991,0.188454627,0.616745283
Georgia,13189,McDuffie County,6562,3937,10537,2625,0.622757901,0.37363576,0.249122141
Georgia,13191,McIntosh County,4747,2628,7408,2119,0.640793737,0.35475162,0.286042117
Georgia,13193,Macon County,1916,2755,4686,-839,0.408877507,0.587921468,-0.179043961
Georgia,13195,Madison County,12951,3753,16787,9198,0.771489843,0.223565855,0.547923989
Georgia,13197,Marion County,2348,1253,3621,1095,0.648439658,0.346037006,0.302402651
Georgia,13199,Meriwether County,7375,4373,11788,3002,0.62563624,0.370970478,0.254665762
Georgia,13201,Miller County,2045,670,2724,1375,0.750734214,0.245961821,0.504772394
Georgia,13205,Mitchell County,5150,3701,8877,1449,0.580150952,0.416920131,0.163230821
Georgia,13207,Monroe County,12954,4689,17704,8265,0.731699051,0.2648554,0.466843651
Georgia,13209,Montgomery County,3033,927,3973,2106,0.76340297,0.233324943,0.530078027
Georgia,13211,Morgan County,9589,3533,13181,6056,0.727486534,0.268037326,0.459449207
